"id","tender_No","type","delivery","department","date_Published","cbrief","cd","dp","closing_Date","brief","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","bf","bc"
37932,"Q23/ 203/NM","Request for Quotation","310 Burger Street - CBD - Pietermaritzburg - 3201","Umgeni Water","2022-10-25T00:00:00",true,"Friday, 18 November 2022 - 15:00","Tuesday, 25 October 2022","2022-11-18T15:00:00","Tuesday, 08 November 2022 - 11:00","2022-11-08T11:00:00","Published","Services: Professional","Appointment of a Service Provider to assist stakeholders develop a detailed costing of the EI rehabilitation and compliance, monitoring, and enforcement (CME) component of the Pongola-Mthamvuna proto-CMS to better calculate costs of EI protection, rehabilitation and maintenance and compliance management.  ","KwaZulu-Natal","Nosipho Mkhize","nosipho.mkhize@umgeni.co.za","033-341-1062","N/A","Microsoft Teams ","Documents will be issued by email, upon request from nosipho.mkhize@umgeni.co.za.   ","Yes","Yes"
37933,"SS-KZN 7/1/6/3 (847) 2L ","Request for Proposal","270 Jabu Ndlovu Street - Pitermaritzburg  - Pietermaritzburg - 3200","Department of Rural Development & Land Reform","2022-10-25T00:00:00",true,"Monday, 14 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-14T11:00:00","Thursday, 03 November 2022 - 11:00","2022-11-03T11:00:00","Published","Professional, scientific and technical activities","APPOINTMENT OF ONE  RESEARCH MANAGER   INTERMS OF SECTION 9 OF THE RESTITUTION OF LAND RIGHTS ACT 22 OF 1994 FOR THE KWAZULU NATAL COMMISSION ON RESTITUTION OF LAND RIGHTS (CRLR) FOR A PERIOD OF THREE YEARS","KwaZulu-Natal","Xolani Ngema","xolani.ngema@dalrrd.gov.za","033-264-9536","N/A","270 Jabu Ndlovu Street Pietermaritzburg","Bids are to be completed in accordance with the conditions attached to the documents and must be sealed and endorsed with the relevant contract number and must be personally deposited in the official bid box in the foyer of:
The Department of Agriculture, Land Reform and Rural Development Offices
1st Floor, 270 Jabu Ndlovu Street, PIETERMARITZBURG not later than 11h00 on 14 November 2022 at which time bids will be opened in public
Bids shall be valid for a period of 90 days.","Yes","Yes"
37935,"SS-KZN 7/1/6/3 (846) 2L ","Request for Proposal","270 Jabu Ndlovu Street - Pitermaritzburg  - Pietermaritzburg - 3200","Department of Rural Development & Land Reform","2022-10-25T00:00:00",true,"Monday, 14 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-14T11:00:00","Thursday, 03 November 2022 - 10:30","2022-11-03T10:30:00","Published","Services: Professional","INVITATION OF BIDS FROM RECRUITMENT AGENCIES AND/OR RESEARCH INSTITUTIONS  FOR THE APPOINTMENT OF FIVE (5) RESEARCH ADVISORS IN TERMS OF SECTION 9 OF RESTITUTION OF LAND RIGHTS ACT 22 OF 1994 FOR THE KWAZULU-NATAL COMMISSION ON RESTITUTION OF LAND RIGHTS (CRLR) FOR A PERIOD OF THREE (3) YEARS","KwaZulu-Natal","Xolani Ngema","xolani.ngema@dalrrd.gov.za","033-264-9536","N/A","270 Jabu Ndlovu Street Pietermaritzburg","Bids are to be completed in accordance with the conditions attached to the documents and must be sealed and endorsed with the relevant contract number and must be personally deposited in the official bid box in the foyer of:
The Department of Agriculture, Land Reform and Rural Development Offices
1st Floor, 270 Jabu Ndlovu Street, PIETERMARITZBURG not later than 11h00 on 14 November 2022 at which time bids will be opened in public. 
Bids shall be valid for a period of 90 days.","Yes","Yes"
37936,"MWP1710TX","Request for Proposal","Apollo CS and Pietersburg Repeater substations - Elandsfontein - Elandsfontein - 1429","ESKOM","2022-10-25T00:00:00",true,"Tuesday, 15 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-15T10:00:00","Thursday, 03 November 2022 - 10:00","2022-11-03T10:00:00","Published","Telecommunications","Design, manufacture, supply, deliver of coupling capacitors for Apollo Songo PLC system refurbishment","Gauteng","Sibongile Skhosana","skhosasi@eskom.co.za","011-800-6838","086-660-2983","MS Teams","NONE","Yes"," NO"
37938,"SS-KZN 7/1/6/3 (845) 2L ","Request for Proposal","270 Jabu Ndlovu Street - Pitermaritzburg  - Pietermaritzburg - 3200","Department of Rural Development & Land Reform","2022-10-25T00:00:00",true,"Monday, 14 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-14T11:00:00","Thursday, 03 November 2022 - 10:00","2022-11-03T10:00:00","Published","Services: Professional","INVITATION OF BIDS FROM RECRUITMENT AGENCIES AND/OR RESEARCH INSTITUTION FOR THE APPOINTMENT OF FIVE (5) RESEARCH CO-ORDINATORS IN TERMS OF SECTION 9 OF RESTITUTION OF LAND RIGHTS ACT 22 OF 1994 FOR THE KWAZULU-NATAL COMMISSION ON RESTITUTION OF LAND RIGHTS (CRLR) FOR A PERIOD OF THREE (3) YEARS","KwaZulu-Natal","Xolani Ngema","xolani.ngema@dalrrd.gov.za","033-264-9536","N/A","270 Jabu Ndlovu Street Pietermaritzburg","Bids are to be completed in accordance with the conditions attached to the documents and must be sealed and endorsed with the relevant contract number and must be personally deposited in the official bid box in the foyer of:
The Department of Agriculture, Land Reform and Rural Development Offices
1st Floor, 270 Jabu Ndlovu Street, PIETERMARITZBURG not later than 11h00 on 14 November 2022 at which time bids will be opened in public. 
Bids shall be valid for a period of 90 days.","Yes","Yes"
37945,"SK8/3/1-40/2022/23","Request for Bid(Open-Tender)","Bareki Mall, Corner Van Rieebeck and Chris Wiid Streets in Groblersdal - GROBLERSDAL - GROBLERSDAL - 0470","Sekhukhune District Municipality","2022-10-25T00:00:00",true,"Thursday, 10 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-10T11:00:00","Tuesday, 01 November 2022 - 10:00","2022-11-01T10:00:00","Published","Services: General","Phokwane/Brooklyn Water Supply Intervention Project","Limpopo","Masemola Voster: Manager SCM","masemolav@sekhukhune.gov.za","013-262-7656","013-262-3688","Moileijane Primary School","A non-refundable fee of R350 is payable if the documents is purchased from Bareki Mall cashiers and free if downloaded from etender website. The CIDB grading for this project is 5CE or Higher.","Yes","Yes"
37947,"SK8/3/1-41/2022/23","Request for Bid(Open-Tender)","Bareki Mall, Corner Van Rieebeck and Chris Wiid Streets in Groblersdal - GROBLERSDAL - GROBLERSDAL - 0470","Sekhukhune District Municipality","2022-10-25T00:00:00",true,"Wednesday, 09 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-09T12:00:00","Wednesday, 02 November 2022 - 10:00","2022-11-02T10:00:00","Published","Services: General","Mabulela Water Supply Intervention Project","Limpopo","Masemola Voster: Manager SCM","masemolav@sekhukhune.gov.za","013-262-7656","013-262-3688","Mabulela Borehole","A non-refundable deposit will be charged if the document is purchased from Bareki Mall Offices and free if downloaded from etender website. The CIDB grading for this project is 3CE or Higher","Yes","Yes"
37951,"SK8/3/1-42/2022/23","Request for Bid(Open-Tender)","Bareki Mall, Corner Van Rieebeck and Chris Wiid Streets in Groblersdal - GROBLERSDAL - GROBLERSDAL - 0470","Sekhukhune District Municipality","2022-10-25T00:00:00",true,"Wednesday, 09 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-09T10:00:00","Monday, 31 October 2022 - 11:00","2022-10-31T11:00:00","Published","Construction","Construction of 440 VDIP Toilets for Legolaneng Village","Limpopo","Masemola Voster: Manager SCM","masemolav@sekhukhune.gov.za","013-262-7656","013-262-3688","Legolaneng Pay Point","A non-refundable fee of R500.00 will be required if purchased from Sekhukhune District Offices Bareki Mall and free if downloaded from etender website. CIDB grading for this project is 5CE or higher","Yes","Yes"
37953,"DFFE-T076 (22-23)","Request for Bid(Open-Tender)","473 steve biko - arcadia - Pretoria - 0001","National - Environment, Forestry and Fisheries","2022-10-25T00:00:00",true,"Friday, 18 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-18T11:00:00","Tuesday, 01 November 2022 - 09:30","2022-11-01T09:30:00","Published","Other service activities","APPOINTMENT OF A SERVICE PROVIDER TO CONDUCT STOCK ENUMERATION FOR BIOLOGICAL ASSETS FOR THE DEPARTMENT OF FORESTRY, FISHERIES AND THE ENVIRONMENT FOR A PERIOD OF 18 MONTHS.","National","Ms. Nomusa Mncwango","ndmncwango@dffe.gov.za","060-973-4076","N/A","https://teams.microsoft.com/l/meetup-join/19:meeting_Y2Q5Nzg1NGQtM2I0My00Mzk4LThhNzItNTM3Y2FjYzAyNTE","N/A","Yes"," NO"
37954,"ERI/2022/CS/30","Request for Bid(Open-Tender)","The Tender Office - Rosherville - Johannesburg - 1034","ESKOM","2022-10-25T00:00:00",false,"Thursday, 24 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-24T10:00:00","<not available>",,"Published","Security and investigation activities","Services of Security personnel at Tutuka Power Station for a period of 3 years on a as and when required basis","Gauteng","Dan Pillay","pillaype@eskom.co.za","011-621-3000","011-621-3000",,"All relevant documents loaded on Eskom Tender Bulletin"," NO"," NO"
37955,"BID 18 OF 2022","Request for Bid(Open-Tender)","Buffalo City Development Agency, 12 Esplanade Road East London - East London - East London - 5241","BUFFALO CITY METROPOLITAN DEVELOPMENT AGENCY","2022-10-25T00:00:00",false,"Tuesday, 08 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-08T11:00:00","<not available>",,"Published","Services: General","PROVISION OF SAFETY AND SECURITY IN THE DUNCAN VILLAGE WASTE MANAGEMENT PROGRAMME (DVWMP) IN DUNCAN VILLAGE EAST LONDON FOR A PERIOD OF 6 MONTHS","Eastern Cape","AVIWE MANCIYA","aviwe@bcmda.org.za","043-492-2096","N/A",,"EVALUATION CRITERIA
1. Compliance evaluation
2. Bids will be evaluated on the functionality criteria and bids that score less than 70 points out of 100 points will not be eligible for appointment. Evaluation criteria and weight is detailed in the bid document.
3. The bids will be evaluated on the basis on the Preferential Procurement Policy Framework Act (ActNo.5, 2000), and the regulations pertaining thereto (2017), as well as the Buffalo City Metropolitan Development Agency’s Supply Chain Management Policy, 80/20 preference point system will be used."," NO"," NO"
37956,"SALGA/15/2022","Request for Bid(Open-Tender)","175 Corobay Avenue - Waterkloof Glen - Pretoria - 0181","South African Local Government Association","2022-10-25T00:00:00",false,"Thursday, 24 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-24T11:00:00","<not available>",,"Published","Rental and leasing activities","The South African Local Government Association (SALGA) Hereby Request Proposals for the Provision of Office Accommodation for its Free-State Office in Bloemfontein","National","Moses Magolego","scm@salga.org.za","012-369-8000","012-369-8001",,"N/A"," NO"," NO"
37960,"MWP1432CX-R-1","Request for Bid(Open-Tender)","Maxwell drive - Sunninghill - Sandton  - 2157","ESKOM","2022-10-25T00:00:00",true,"Monday, 28 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-28T10:00:00","Tuesday, 15 November 2022 - 11:00","2022-11-15T11:00:00","Published","Information and communication","The provision of Information Security & Data Analytics Training for Group IT for a period of three (3) years on an ‘as and when’ required basis.","Gauteng","Spha Madondo","Madondst@eskom.co.za","011-516-7994","N/A","MS teams","N/A","Yes"," NO"
37961,"7278","Request for Quotation","null - Upington - Upington - 8801","Airports Company of South Africa","2022-10-25T00:00:00",false,"Monday, 07 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-07T12:00:00","<not available>",,"Published","Services: Building","Request for Quotations for Appointment of a Service Provider to replace the fire extinguishers once-off at Upington International Airport for Airports Company of South Africa.","Northern Cape","masana.sithole","Masana.Sithole@airports.co.za","011-723-7946","N/A",,"N/A"," NO"," NO"
37963,"8/3/1-29/2022","Request for Bid(Open-Tender)","CNR DANIE THERON & SCHEEPERS STREET, SECUNDA - Secunda - Secunda - 2302","Govan Mbeki Local Municipality","2022-10-25T00:00:00",true,"Wednesday, 16 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-16T12:00:00","Friday, 04 November 2022 - 10:00","2022-11-04T10:00:00","Published","Wholesale and retail trade and repair of motor vehicles and motorcycles","RE-ADVERT: APPOINTMENT OF A PANEL OF SERVICE PROVIDERS TO SUPPLY AND FITMENT OF TYRES, WHEEL PUNCTURE REPAIRS AND WHELL ALIGNMENT FOR A PERIOD OF 3 YEARS","Mpumalanga","Tshepo Molemi","tshepo.m@govanmbeki.gov.za","017-620-6764","N/A","TECHNICAL YARD BOARDROOM, CNR DANIE THERON & SCHEEPERS STREET, SECUNDA","Bidders will be evaluated on functionality whereby 60 points has to be attained before financial proposals can be considered.  A preferential point system shall apply whereby a contract will be allocated to a tenderer in accordance with the Preferential Procurement Policy Framework Act, Act No. 5 of 2000 and as defined in the Conditions of Tender in the tender document, read in conjunction with the Supply Chain Management Policy of GOVAN MBEKI MUNICIPALITY where 80 points will be allocated in respect of price and 20 points in respect of B-BBEE Status Level of Contribution.  ","Yes","Yes"
37964,"NKO 48/2022","Request for Bid(Open-Tender)","9 Park Street  - Malalane - Malalane - 1320","Nkomazi Local Municipality","2022-10-25T00:00:00",true,"Monday, 21 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-21T12:00:00","Wednesday, 26 October 2022 - 10:00","2022-10-26T10:00:00","Published","Civil engineering","REFURBISHMENT OF HECTORSPRUIT WASTE WATER TREATMENT WORKS FOR NKOMAZI LOCAL MUNICIPALITY","Mpumalanga","MS F NDLOVU","Funeka.Ndlovu@nkomazi.gov.za","013-790-0386","N/A","Municipal Town Hall (Kobwa), Fish Eagle, Malalane","N/A","Yes","Yes"
37966,"ERI/2022/BMS/18","Request for Bid(Open-Tender)","THE TENDER OFFICE UNIT 5, HERITAGE OFFICE PARK, CORNER: HUNSLET AND LOWER GERMISTON ROAD, ROSHERVILL - Cleveland - Johannesburg - 2022","ESKOM","2022-10-25T00:00:00",true,"Wednesday, 30 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-30T10:00:00","Tuesday, 08 November 2022 - 10:00","2022-11-08T10:00:00","Published","Other service activities","Provision for dismantling and removal of existing electric fence including design, supply, installation, testing and
commissioning of new electric fence at Vygeboom pump station.","National","Gavin Mabidilala","mabidimg@eskom.co.za","011-629-4972","N/A"," Vygeboom pump station","N/A","Yes","Yes"
37967,"JHB 22/26","Request for Bid(Open-Tender)","78 DE KORTE STREET MINERALIA BUILDING - BRAAMFONTEIN - JOHANNESBURG - 2017","Public Works","2022-10-25T00:00:00",true,"Monday, 14 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-14T11:00:00","Wednesday, 02 November 2022 - 10:00","2022-11-02T10:00:00","Published","Construction","REPAIRS AND REPLACEMENT OF PERIMETER FENCING ON ALL STATE OWNED PROPERTIES WITHIN THE JURISDICTION OF JOHANNESBURG REGIONAL OFFICE FOR A PERIOD OF 24 MONTHS. REQUIRED CIDB GRADING 5GB OR 5SQ OR HIGHER","Gauteng","NANDO NKONA ","Nandomone.Nkona@dpw.gov.za","079-494-0793","N/A","78 DE KORTE STREET MINERALIA BUILDING, BRAAMFONTEIN, JOHANNESBURG ","DOCUMENTS WILL BE SOLD AT A NON-REFUNDABLE DEPOSIT OF R300.00 CASH PER SET","Yes","Yes"
37969,"10332593","Request for Quotation","SALT RIVER DEPO IN CAPE TOWN - SALT RIVER - CAPE TOWN - 6665","Passenger Rail Agency of South Africa","2022-10-25T00:00:00",true,"Tuesday, 08 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-08T12:00:00","Monday, 31 October 2022 - 10:00","2022-10-31T10:00:00","Published","Information and communication","REQUEST FOR QUOTATION (RFQ) FOR: UPGRADE OF ALARM SYSTEM IN THE REGION WESTERN CAPE CAPE TOWN","Western Cape","Mahuna Mphela","mmphela@prasa.com","011-013-1784","011-013-1784","SALT RIVER DEPO","Please note that briefing is at Salt River and the ALARM system must be installed in Cape Town. Submission MUST be done at no 30 Wolmarans Street, Braamfontein, Johannesburg.

Please note that the closing date is on the 08th of November 2022 time 12H00. Submit at no 30 Wolmaraans Street,Braamfontein, Johannesburg.","Yes","Yes"
37970,"T39/10/22","Request for Proposal","19 FREDMAN DRIVE - SANDTON - SANDTON - 2196","Industrial Development Corporation of South Africa Limited","2022-10-25T00:00:00",false,"Wednesday, 09 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-09T11:00:00","<not available>",,"Published","Financial service activities, except insurance and pension funding","REQUEST FOR PROPOSAL FOR VALIDATION OF THE IDC IFRS 9 ECL IMPAIRMENT MODEL","National","Ivan Nkwana","IvanN@idc.co.za","011-269-3000","N/A",,"N/A"," NO"," NO"
37973,"MWP1715TX","Request for Bid(Open-Tender)","West Coast Road R27  - Koeberg Transmission Substation - Kernkrag Melkbosstrand Cape Town - 7440","ESKOM","2022-10-25T00:00:00",true,"Monday, 28 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-28T10:00:00","Tuesday, 08 November 2022 - 10:00","2022-11-08T10:00:00","Published","Civil engineering","Supply and installation of new HV yard fence at Koeberg Substation for a period of six (06) months.","Gauteng","Tshane Lekgoati","lekgoat@eskom.co.za","011-800-5057","N/A","Microsoft Teams link attached,refer to tender document for site visit date and time","N/A","Yes"," NO"
37975,"FBD-SCM-2022-TEN-0032","Request for Bid(Open-Tender)","R104 Elias Motsoaledi Street (Church Street West Ext) - Pelindaba - Pelindaba - 0240","South African Nuclear Energy Corporation Limited","2022-10-25T00:00:00",true,"Friday, 25 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-25T11:00:00","Tuesday, 08 November 2022 - 14:30","2022-11-08T14:30:00","Published","Professional, scientific and technical activities","Bid to appoint a panel of suppliers for provision of scientific services to support Necsa for a period of 5 years.","North West","Buyani Nsibande","scm@necsa.co.za","012-305-6072","N/A",,"A non-compulsory clarification meeting will be held on 08 November 2022 at 14:30 pm virtually","Yes"," NO"
37977,"TP/2022/10/0122/13849/RFQ","Request for Quotation","Transnet Ermelo yard - Ermelo - Mpumalanga - 0458","Transnet SOC Ltd","2022-10-25T00:00:00",true,"Friday, 04 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-04T10:00:00","Thursday, 27 October 2022 - 11:30","2022-10-27T11:30:00","Published","Other service activities","ONCE-OFF SUPPLY AND INSTALLATION OF 11KN SELF PRIMING CENTRIFUGAL PUMP AT ERMELO YARD","Mpumalanga","Raesetja Ledwaba","Raesetja.Ledwaba@transnet.net","011-308-1531","011-308-1531","Transnet Ermelo Yard","N/A","Yes"," NO"
