"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","biddersdoc","biddersdoclink","bf","bc","company","award_contact","contactNumber","dateModified","bidders"
10009,"CORP5316 ","Request for Bid(Open-Tender)","N/A - Notification of Award - N/A - N/A - 1400","ESKOM",false,"Thursday, 25 November 2021 - 10:00","Monday, 25 October 2021","2021-10-25T00:00:00","<not available>","2021-11-25T10:00:00",,"Awarded","Services: Functional (Including Cleaning and Security Services)","Notification of Award - Provision of Security Guarding Services for Gauteng Transmission Operating Business Unit – Central Grid (Johannesburg CLN inclusive of Tshwane Areas; East rand CLN; West rand CLN and Vaal CLN) for a Period of Three (3) Years","National","Godfrey Radzelani","RadzelGR@eskom.co.za","011-871-3165","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
10032,"ART02/2021","Request for Proposal","DF Malan Street - Foreshore  - Cape Town - 8000","Artscape",false,"Friday, 26 November 2021 - 13:00","Monday, 25 October 2021","2021-10-25T00:00:00","<not available>","2021-11-26T13:00:00",,"Awarded","Supplies: General","SUPPLY AND DELIVERY OF LED LIGHTING FIXTURES TO ARTSCAPE THEATRE CENTRE","Western Cape","Faheem Bardien","faheemb@artscape.co.za","021-410-9800","N/A",,"NOTE:  PLEASE BE ADVISED THAT THE CLOSING DATE HAS BEEN EXTENDED TO 26 NOVEMBER 2021 at 13:00","",""," NO"," NO","DWR Distribution ","Mr Duncan Riley","011 794 5023",,"Eden Electronics, Prosound Pty Ltd, Bespoke Entertainment Solutions, BLEAV Technology"
10036,"ZNB00188/00000/00/HOD/INF/20/T ","Request for Bid(Open-Tender)","172 Burger Street, Pietermaritzburg - Pietetmaritzburg - Pietetmaritzburg - 3201","Kwazulu Natal - Transport",true,"Thursday, 09 December 2021 - 11:00","Monday, 25 October 2021","2021-10-25T00:00:00","Wednesday, 10 November 2021 - 09:00","2021-12-09T11:00:00","2021-11-10T09:00:00","Awarded","Construction","WELA: CONSTRUCTION OF THE WELA RIVER BRIDGE NO. 3490 ON ROAD P451 AT KM 16.340 IN KZ276 BIG 5 HLABISA LOCAL MUNICIPALITY IN THE EMPANGENI REGION","KwaZulu-Natal","Muzi Mndawe","Muzi@brava.co.za","031-765-2941","N/A","https://bit.ly/ZNB00188","N/A","","","Yes","Yes","ICON CONSTRUCTION","Nonhlanhla Manukuza","0333558682",,""
10039,"PTH/54890","Request for Proposal","Zwaluw - East London  - East London - 5200","Transnet SOC Ltd",false,"Tuesday, 16 November 2021 - 10:00","Monday, 25 October 2021","2021-10-25T00:00:00","<not available>","2021-11-16T10:00:00",,"Awarded","Services: Civil","
THE SUPPLY AND DELIVERY OF FENCING MATERIAL TO VARIOUS AREAS BETWEEN EAST LONDON AND ZWALUW FOR A PERIOD OF 24 MONTHS ON AN AS AND WHEN REQUIRED BASIS.
","Eastern Cape","Steven Olivier","steven.olivier@transnet.net","041-507-2717","N/A",,"THE SUPPLY AND DELIVERY OF FENCING MATERIAL TO VARIOUS AREAS BETWEEN EAST LONDON AND ZWALUW FOR A PERIOD OF 24 MONTHS ON AN AS AND WHEN REQUIRED BASIS
COMPULSORY LOCAL CONTENT THRESHOLD
“Invitation and Evaluation of Bids based on a stipulated minimum threshold of 100% [hundred percent] for local content and production for Steel Products and components for Construction & Cement Sector”

Transnet Freight Rail urges Clients & Suppliers to report fraud/corruption at 
Transnet Tip Off Hotline: 0800 003 056
Email: Transnet@tip-off.com : Fax Number:  0800 007 788: Freepost DN 298, Umhlanga Rocks, 4320
","",""," NO"," NO","EBUSHA GENERAL TRADING","Steven Olivier","041 507 2717",,""
10064,"RFP2021/07/NYDA","Request for Bid(Open-Tender)","Maxwell Drive  - Woodmead - Santon  - 2191","National Youth Development Agency",false,"Thursday, 11 November 2021 - 11:00","Monday, 25 October 2021","2021-10-25T00:00:00","<not available>","2021-11-11T11:00:00",,"Awarded","Supplies: Clothing/Textiles/Footwear","TENDER FOR THE APPOINTMENT OF A PANEL OF THREE (3) SERVICE PROVIDERS FOR GENERAL SUPPLY OF PROTECTIVE GEAR TO CWP BENEFICIARIES FOR A PERIOD OF TWELVE MONTHS (12 MONTHS) ","Mpumalanga","Eugene Moore ","eugene.moore@nyda.gov.za","087-158-6380","N/A",,"N/A","Close of Tender Register CWP.pdf","/Home/Download/?blobName=5532ea59-3ac8-4784-a78f-958c6fad7452.pdf&downloadedFileName=Close of Tender Register CWP.pdf"," NO"," NO","SDN Civils ","0737924099","Ashton Ramabulana",,""
9956,"RLM/DTIS/0014/2021/22 ","Request for Proposal","Corner Beyers Naude and Nelson Mandela drive - Rustenburg CBD  - Rustenburg - 0300","Rustenburg Local Municipality",true,"Wednesday, 12 January 2022 - 09:00","Saturday, 23 October 2021","2021-10-23T00:00:00","Wednesday, 03 November 2021 - 09:00","2022-01-12T09:00:00","2021-11-03T09:00:00","Awarded","Supplies: General","Appointment of service providers for supply and delivery of cu/al crimping lugs and ferrules to Rustenburg local municipality as and when required for a period of three (3) years","North West","Mr J Masinga","jmasinga@rustenburg.gov.za","014-590-3123","N/A","Rustenburg Local Municipality Electrical Department 98 Zendeling Street","Evaluation Criterion
	Administrative evaluation (document completion and attachment of mandatory documents)
	80/20 preferential point system (price = 80 & BBBEE points = 20)

Document Information
R 1 000.00

Reference Number: 14+Company name
                        ABSA
Account Number: 122 0000 458
Branch code: 632005
Documents will be available on E-tender and RLM websites respectively 5 working days after the advert date.

NB! Proof of purchase (Bank Deposit Slip) must be attached upon submission

TECHNICAL
Mr. P. Bergh
014 590 3371 
pbergh@rustenburg.gov.za 

","","","Yes","Yes","ESBAR HOLDING","Ms. M.S Petlele","083 204 6780",,""
9959,"RLM/DTIS/0026/2021/22","Request for Proposal","Corner Beyers Naude and Nelson Mandela drive - Rustenburg CBD  - Rustenburg - 0300","Rustenburg Local Municipality",true,"Friday, 14 January 2022 - 09:00","Saturday, 23 October 2021","2021-10-23T00:00:00","Wednesday, 03 November 2021 - 10:00","2022-01-14T09:00:00","2021-11-03T10:00:00","Awarded","Services: Professional","Appointment of an electrical contractor for the (civil and electrical) supply, construction, commissioning and hand-over of a new 2 x 40mva 88/11kv substation in Boitekong for Rustenburg local municipality as and when funds becomes available for a period of three years","North West","Mr J Masinga","jmasinga@rustenburg.gov.za","014-590-3123","N/A","Rustenburg Local Municipality Electrical Department 98 Zendeling Street","Evaluation Criterion
	Administrative evaluation (document completion and attachment of mandatory documents)
	CIDB Grading 7EP or higher 
	90/10 preferential point system (price = 90 & BBBEE points = 10)

Document Information
R 1 000.00

Reference Number: 26+Company name
                        ABSA
Account Number: 122 0000 458
Branch code: 632005
Documents will be available on E-tender and RLM websites respectively 5 working days after the advert date.

NB! Proof of purchase (Bank Deposit Slip) must be attached upon submission

TECHNICAL
Mr. P. Bergh
014 590 3371 
pbergh@rustenburg.gov.za 

","","","Yes","Yes","VOLT CONSULTING ENGINEERS","L Motsene","083 949 3862",,""
9960,"RLM/DTIS/0013/2021/22","Request for Proposal","Corner Beyers Naude and Nelson Mandela drive - Rustenburg CBD  - Rustenburg - 0300","Rustenburg Local Municipality",true,"Friday, 14 January 2022 - 10:00","Saturday, 23 October 2021","2021-10-23T00:00:00","Wednesday, 03 November 2021 - 09:00","2022-01-14T10:00:00","2021-11-03T09:00:00","Awarded","Supplies: General","Appointment of service providers for distribution and streetlight poles to Rustenburg local municipality as and when required for a period of three (3) years","North West","Mr J Masinga","jmasinga@rustenburg.gov.za","014-590-3123","N/A","Rustenburg Local Municipality Electrical Department 98 Zendeling Street","Evaluation Criterion
	Administrative evaluation (document completion and attachment of mandatory documents)
	100% local content (steel products and components for construction)
	80/20 preferential point system (price = 80 & BBBEE points = 20)

Document Information
R 1 000.00

Reference Number: 13+Company name
                        ABSA
Account Number: 122 0000 458
Branch code: 632005
Documents will be available on E-tender and RLM websites respectively 5 working days after the advert date.

NB! Proof of purchase (Bank Deposit Slip) must be attached upon submission
TECHNICAL
Mr. P. Bergh
014 590 3371 
pbergh@rustenburg.gov.za 
","","","Yes","Yes","L AND B PROCURING  AND SERVICES","Mr. Moche","073 085 0590",,""
9962,"RLM/DTIS/0012/2021/22","Request for Proposal","Corner Beyers Naude and Nelson Mandela drive - Rustenburg CBD  - Rustenburg - 0300","Rustenburg Local Municipality",true,"Friday, 14 January 2022 - 11:00","Saturday, 23 October 2021","2021-10-23T00:00:00","Wednesday, 03 November 2021 - 09:30","2022-01-14T11:00:00","2021-11-03T09:30:00","Awarded","Supplies: General","Appointment of service providers for miniature substations, ringmain units, metering units distribution transformers, plinths and TRF oil to Rustenburg local municipality as and when required for a period of three (3) years","North West","Mr J Masinga","jmasinga@rustenburg.gov.za","014-590-3123","N/A","Rustenburg Local Municipality Electrical Department 98 Zendeling Street","Evaluation Criterion
	Administrative evaluation (document completion and attachment of mandatory documents)
	100% local content (steel products and components for construction) & 90% local content (Transformers and shunt reactors)
	80/20 preferential point system (price = 80 & BBBEE points = 20)

Document Information
R 1 000.00

Reference Number: 12+Company name
                        ABSA
Account Number: 122 0000 458
Branch code: 632005
Documents will be available on E-tender and RLM websites respectively 5 working days after the advert date.

NB! Proof of purchase (Bank Deposit Slip) must be attached upon submission
TECHNICAL
Mr. P. Bergh
014 590 3371 
pbergh@rustenburg.gov.za
","","","Yes","Yes","ESBAR HOLDING","Ms. M.S Petlele","083 204 6780",,""
9355,"GT/GPT/108/2021","Request for Bid(Open-Tender)","75 Fox  Street - Marshalltown - JOHANNESBURG - 2107","Gauteng - Provincial Treasury",false,"Friday, 03 December 2021 - 11:00","Friday, 22 October 2021","2021-10-22T00:00:00","<not available>","2021-12-03T11:00:00",,"Awarded","Services: Professional","THE PROVISION OF PARKING SPACE FOR THE GAUTENG PROVINCIAL TREASURY FOR A PERIOD OF 36 MONTHS  ","Gauteng","Wilson Mudau","WILSON.MUDAU3@gauteng.gov.za","011-689-6142","011-689-6142",,"N/A","Bids received GT GPT 108 2021.pdf","/Home/Download/?blobName=3d98c4de-4131-4b7c-b188-b6e4a186f34a.pdf&downloadedFileName=Bids received GT GPT 108 2021.pdf"," NO"," NO","SERVEST FACILITIES SERVICES","Ntombizethu Nzimande","011 241 0613",,""
9550,"GT/GDeG/106/2021","Request for Proposal","75 Fox  Street - Marshalltown - JOHANNESBURG - 2107","Gauteng - Gauteng Department of e-Government",true,"Friday, 12 November 2021 - 11:00","Friday, 22 October 2021","2021-10-22T00:00:00","Friday, 29 October 2021 - 12:00","2021-11-12T11:00:00","2021-10-29T12:00:00","Awarded","Services: Professional","SECURITY OPERATION CENTRE SERVICE FOR A PERIOD OF 3 YEARS/ 36 MONTHS","Gauteng","Sizwe Sibisi ","Sizwe.sibisi2@gauteng.gov.za","011-689-8270","011-689-8270","https://teams.microsoft.com/registration/iXQ_AAbAMkWQ89H-rcDRrw,fEMKAjHaKk6vY7IgKcr9XA,sUgCC0Zmd0-YF","N/A","Bids received GT GDeG 106 2021.pdf","/Home/Download/?blobName=62f6236f-2542-43e3-923c-4b77331fe6db.pdf&downloadedFileName=Bids received GT GDeG 106 2021.pdf","Yes"," NO","IN2IT","Sizwe Sibisi ","011-689-8270",,""
9553,"GT/GDeG/107/2021","Request for Bid(Open-Tender)","75 Fox  Street - Marshalltown - JOHANNESBURG - 2107","Gauteng - Gauteng Department of e-Government",true,"Friday, 12 November 2021 - 11:00","Friday, 22 October 2021","2021-10-22T00:00:00","Friday, 29 October 2021 - 10:00","2021-11-12T11:00:00","2021-10-29T10:00:00","Awarded","Services: Professional","APPOINTMENT OF FIVE INSTITUTIONS OF HIGHER LEARNING BASED IN THE GAUTENG CORRIDORS THAT WILL PARTNER WITH THE DEPARTMENT OF E-GOVERNMENT ON ICT IN ALIGNMENT TO THE GPG FOURTH INDUSTRIAL REVOLUTION STRATEGY","Gauteng","Sizwe Sibisi ","Sizwe.sibisi2@gauteng.gov.za","011-689-8270","011-689-8270","https://teams.microsoft.com/registration/iXQ_AAbAMkWQ89H-rcDRrw,fEMKAjHaKk6vY7IgKcr9XA,sUgCC0Zmd0-YF","N/A","Bids received GT GDeG 107 2021.pdf","/Home/Download/?blobName=eaa03061-ccdc-4c7b-9b51-b754da948dd1.pdf&downloadedFileName=Bids received GT GDeG 107 2021.pdf","Yes"," NO","University of Johannesburg","Sizwe Sibisi ","011-689-8270",,""
9687,"107Q/2021/22","Request for Proposal","12 Hertzog Boulevard  - Cape Town  - Cape Town  - 8000","City of Cape Town",true,"Tuesday, 23 November 2021 - 10:00","Friday, 22 October 2021","2021-10-22T00:00:00","Tuesday, 02 November 2021 - 10:00","2021-11-23T10:00:00","2021-11-02T10:00:00","Awarded","Civil engineering","TERM TENDER FOR THE SUPPLY, SUPPLY AND LAYING AND/OR LAYING EX STOCK OF PIPES OF 300mm DIAMETER AND GREATER","Western Cape","Micheal Haw","MichealBertram.Haw@capetown.gov.za","021-400-6362","N/A","Virtual Session via Skype ","N/A","","","Yes"," NO","ESOR CONSTRUCTION","Len Nel","076 485 5055",,""
9697,"PEQ16/2021","Request for Proposal",,"Public Works",false,"Tuesday, 09 November 2021 - 11:00","Friday, 22 October 2021","2021-10-22T00:00:00","<not available>","2021-11-09T11:00:00",,"Awarded","Construction","EAST LONDON: BLUE WATER POLICE STATION: INSTALLATION OF 2 X 10 000 LITRE WATER TANKS WITH PUMPS.","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A",,"Compliance with pre-qualification criteria: Only B-BBEE status level 1 tenderers are invited.
Only tenderers that meet stipulated minimum threshold for local production and content will be considered.","SKM_C55821111209270.pdf","/Home/Download/?blobName=02037a24-f152-4509-9463-3f2b9072332e.pdf&downloadedFileName=SKM_C55821111209270.pdf"," NO"," NO","FIRST NEW GENERATION TRADING","APELELE SOMHLAHLO","0835734514",,""
9768,"PEQ17/2021","Request for Proposal",,"Public Works",false,"Tuesday, 09 November 2021 - 11:00","Friday, 22 October 2021","2021-10-22T00:00:00","<not available>","2021-11-09T11:00:00",,"Awarded","Construction","MIDDELBURG EC SAPS COMPLEX: INSTALLATION OF 3 X 10 000 LITRE WATER TANKS WITH BOOSTER PUMPS.","Eastern Cape","PETER BLOUW","peter.blouw@dpw.gov.za","041-408-2076","N/A",,"Compliance with pre-qualification criteria:  Only B-BBEE status level 1 tenderers are invited.
Only tenderers that meet stipulated minimum threshold for local production and content will be considered.","SKM_C55821111208210.pdf","/Home/Download/?blobName=cdba2835-9714-4359-8566-fd1ef0d362b3.pdf&downloadedFileName=SKM_C55821111208210.pdf"," NO"," NO","SIPHO D CIVILS AND CONSTRUCTION COMPANY","SIPHO MBULI ANATHI","0730351928",,""
9815,"108S/2021/22","Request for Proposal",", 2nd Floor, Concourse Level - Civic Centre, 12 Hertzog Boulevard - Cape Town - 8000","City of Cape Town",true,"Wednesday, 24 November 2021 - 10:00","Friday, 22 October 2021","2021-10-22T00:00:00","Friday, 05 November 2021 - 09:00","2021-11-24T10:00:00","2021-11-05T09:00:00","Awarded","Disposals: General","PROVISION OF PROFESSIONAL SERVICES: PRODUCTION MANAGEMENT IN A COMMUNICATIONS ENVIRONMENT (PRODUCING COMMUNICATION PRODUCTS).","Western Cape","Amina Taylor","Amina.Taylor@capetown.gov.za","021-400-4006","N/A","https://meet.capetown.gov.za/christophersihlalo.mbandazayo/GZTFD2ZT?sl=1 A","Bids must be compliant with the Preferential Procurement Regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria.  The details of this are contained in the tender document.  Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.","108S_2021_22 - Opening Record.pdf","/Home/Download/?blobName=1825d1c9-8074-4567-a78e-31c28a256c5f.pdf&downloadedFileName=108S_2021_22 - Opening Record.pdf","Yes"," NO","UHLAZA GROUP","Mzukiseni Yidlani","0213800301",,""
9816,"BID 16/21","Request for Bid(Open-Tender)","51 Drakensberg Avenue - Carters Glen - Kimberley - 8300","Francis Baard District Municipality",false,"Friday, 12 November 2021 - 12:00","Friday, 22 October 2021","2021-10-22T00:00:00","<not available>","2021-11-12T12:00:00",,"Awarded","Services: General","SERVICE PROVIDER TO CONDUCT AND FACILITATE STRATEGIC PLANNING SESSIONS","Northern Cape","Phillip Souden","phillip.souden@fbdm.co.za","053-838-0948","053-861-1538",,"Please refer to the bid document","",""," NO"," NO","FACHS BUSINESS CONSULTING AND TRAINING","FARAI ZIMBANGO","0712451530",,""
9817,"102S/2021/22","Request for Proposal","2nd Floor, Concourse Level - Civic Centre, 12 Hertzog Boulevard - Cape Town - 8000","City of Cape Town",true,"Monday, 22 November 2021 - 10:00","Friday, 22 October 2021","2021-10-22T00:00:00","Friday, 05 November 2021 - 10:00","2021-11-22T10:00:00","2021-11-05T10:00:00","Awarded","Disposals: General","PROVISION OF SOFTWARE DEVELOPMENT SERVICES TO DESIGN, DEVELOP, IMPLEMENT, SUPPORT AND MAINTAIN AN ENTERPRISE PERFORMANCE MANAGEMENT APPLICATION USING OPEN SOURCE SOFTWARE, STANDARDS AND PRINCIPLES FOR THE CITY OF CAPE TOWN. ","Western Cape","Dolan de Jager","DolanMaldo.deJager@capetown.gov.za","021-400-5792","N/A","https://meet.capetown.gov.za/christophersihlalo.mbandazayo/GZTFD2ZT?sl=1.","Bids must be compliant with the Preferential Procurement Regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria.  The details of this are contained in the tender document.  Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.","Opening Records 102S_2021_22 .pdf","/Home/Download/?blobName=4af75204-7670-45cc-a0de-4bbedbd80daa.pdf&downloadedFileName=Opening Records 102S_2021_22 .pdf","Yes"," NO","DIMENSION DATA","Dolan de Jager","021-4005792",,""
9820,"BID 18/21","Request for Bid(Open-Tender)","51 Drakensberg Avenue - Carters Glen - Kimberley - 8300","Francis Baard District Municipality",false,"Friday, 12 November 2021 - 12:00","Friday, 22 October 2021","2021-10-22T00:00:00","<not available>","2021-11-12T12:00:00",,"Awarded","Services: General","SME‘s CAPACITATION PROGRAMME","Northern Cape","Phillip Souden","phillip.souden@fbdm.co.za","053-838-0948","053-861-1538",,"Please refer to the bid document","",""," NO"," NO","IALE INSTITUTE","DORIS BHUDA","0730210294",,""
9823,"Tender No. SC 2256/2021","Request for Proposal","Overstand Area - Overstrand Area - Overstrand - 7200","Overstrand Municipality",true,"Friday, 26 November 2021 - 12:00","Friday, 22 October 2021","2021-10-22T00:00:00","Thursday, 04 November 2021 - 11:00","2021-11-26T12:00:00","2021-11-04T11:00:00","Awarded","Civil engineering","Tender No. SC 2256/2021: Provision of Small Works and Maintenance as and when needed for a contract period ending 30 June 2024","Western Cape","Rita Theron","ritatheron@overstrand.gov.za","028-313-8064","N/A","Preekstoel Water Treatment Plant, Hermanus (S34 24 31.0 E19 12 23.9).","N/A","","","Yes","Yes","IKAPA RETICULATION AND FLOW","Randall Davids","021 981 9557",,""
9842,"Q 19 EDTEA 2021/2022","Request for Quotation","270  JABU NDLOVU STREET - PIETERMARITZBURG - PIETERMARITZBURG - 3201","Kwazulu Natal - Economic Development, Tourism and Environ Affairs",false,"Monday, 08 November 2021 - 15:00","Friday, 22 October 2021","2021-10-22T00:00:00","<not available>","2021-11-08T15:00:00",,"Awarded","Education","APPOINTMENT OF A SERVICE PROVIDER FOR THE TRAINING AND PLACEMENT OF UNEMPLOYED MATRICULANTS AND GRADUATES ON BUSINESS PROCESS OUT-SOURCING (BPO) SECTOR","KwaZulu-Natal","MS LONDIWE LUTHULI","londiwe.luthuli@kznedtea.gov.za","033-264-2600","N/A",,"N/A","",""," NO"," NO","CCI SA (UMHLANGA)","MS LONDIWE LUTHULI","033-264-2600",,"CCI SA UMhlanga, CCI SA UMhlanga, CCI SA UMhlanga, SA CCI UMHLANGA"
